evolution rate,length lived,species population time,population
0.236667,72,215,2
0.217029,350,1150,3
0.276824,133,238,1
0.271667,4001,243360,60
0.127427,235,392,1
0.295,101,890,8
0.131667,1527,80772,52
0.19,4001,242736,60
0.097577,347,384,1
0.397239,4001,236561,59
0.078966,82,100,1
0.192944,136,229,1
0.388333,331,3934,11
0.394053,104,150,1
0.36485,108,112,1
0.388333,279,3851,13
0.082981,113,249,2
0.354239,270,966,3
0.178333,4001,286094,71
0.073333,1067,77948,73
0.270834,90,103,1
0.062778,341,12050,35
0.26,595,8561,14
0.051286,136,159,1
0.151542,88,268,3
0.271667,951,29895,31
0.255222,87,102,1
0.236667,3672,188236,51
0.248333,1470,83146,56
0.084212,734,12387,16
0.245215,126,154,1
0.131667,918,7334,7
0.376667,2360,139862,59
0.256043,1998,101988,51
0.324096,137,209,1
0.350347,154,291,1
0.210818,126,176,1
0.33,1801,51180,28
0.166667,4001,290623,72
0.295,1074,48163,44
0.22699,104,152,1
0.311647,93,111,1
0.190252,90,101,1
0.213333,4001,253236,63
0.054727,115,133,1
0.312737,102,296,2
0.054669,537,4617,8
0.236667,1898,56928,29
0.323515,85,154,1
0.201667,271,5519,20
0.19937,902,20637,22
0.209493,100,103,1
0.280944,85,99,1
0.339354,420,46306,110
0.261693,2382,160364,67
0.353333,78,500,6
0.386246,671,8109,12
0.220549,1059,31960,30
0.201667,228,5315,23
0.05,1427,84938,59
0.115506,543,5223,9
0.168553,127,200,1
0.170608,122,199,1
0.073333,542,16370,30
0.167346,79,86,1
0.340713,126,145,1
0.131667,511,39434,77
0.190088,96,97,1
0.19,4001,290961,72
0.107043,786,2153,2
0.17079,105,114,1
0.268008,193,924,4
0.352804,86,109,1
0.213333,4001,295807,73
0.200733,636,10645,16
0.383782,316,826,2
0.303218,1530,76483,49
0.131346,92,103,1
0.166667,4001,203649,50
0.286143,101,113,1
0.14154,105,158,1
0.318333,449,8919,19
0.085,1494,88942,59
